院校代码,院校名称,批次,招生备注,科类,专业组代码,专业序号,专业名称,专业备注,语种要求,选科要求,计划招数,学制,学费,2024_最低分,2024_最低位次,2023_最低分,2023_最低位次,2022_最低分,2022_最低位次,2021_最低分,2021_最低位次
11731,贵州商学院,本科批,本科,历史,207,1,商务英语,(校本部),(语种要求：英语),不限,2.0,4.0,4100.0,492.0,44405.0,0.0,0.0,0.0,0.0,0.0,0.0
11733,上海出版印刷高等专科学校,专科批,专科,历史,507,1,文化产业经营与管理,(奉贤校区),,不限,2.0,3.0,6500.0,402.0,120964.0,427.0,103323.0,423.0,115546.0,429.0,113512.0
11733,上海出版印刷高等专科学校,专科批,专科,历史,507,2,广播影视节目制作,(奉贤校区),,不限,3.0,3.0,6500.0,402.0,120964.0,427.0,103323.0,0.0,0.0,0.0,0.0
11733,上海出版印刷高等专科学校,专科批,专科,历史,507,3,数字影像档案技术,(奉贤校区),,不限,3.0,3.0,6500.0,402.0,120964.0,427.0,103323.0,0.0,0.0,0.0,0.0
11733,上海出版印刷高等专科学校,专科批,专科,历史,508,4,出版商务,(与法国艺术文化管理学院中外合作办学项目，具体培养模式和学习费用请查看学校网站)(奉贤校区)(中外合作办学),,不限,2.0,3.0,15000.0,345.0,181389.0,408.0,124315.0,407.0,132320.0,427.0,115720.0
11733,上海出版印刷高等专科学校,专科批,专科,历史,508,5,广播影视节目制作,(与法国国际音像学院中外合作办学项目，具体培养模式和学习费用请查看学校网站)(奉贤校区)(中外合作办学),,不限,2.0,3.0,19500.0,402.0,120964.0,427.0,103323.0,0.0,0.0,0.0,0.0
11765,河南城建学院,本科批,本科,历史,204,1,财务管理,(校本部),,不限,5.0,4.0,4400.0,,,,,,,,
11775,防灾科技学院,本科批,本科,历史,208,3,英语,(校本部),(语种要求：英语),不限,3.0,4.0,4900.0,496.0,41776.0,0.0,0.0,0.0,0.0,0.0,0.0
11775,防灾科技学院,本科批,本科,历史,209,1,网络与新媒体,(校本部),,不限,3.0,4.0,4600.0,497.0,40917.0,496.0,42735.0,504.0,38465.0,0.0,0.0
11775,防灾科技学院,本科批,本科,历史,210,2,广告学,(校本部)(不招色盲色弱),,不限,4.0,4.0,4600.0,495.0,42465.0,495.0,43374.0,502.0,39966.0,508.0,43960.0
11785,江西职业技术大学,专科批,专科,历史,503,11,数控技术,(十里校区),,不限,4.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,12,模具设计与制造,(十里校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,13,工业产品质量检测技术,(十里校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,14,智能制造装备技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,15,机电一体化技术,(十里校区),,不限,6.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,16,工业机器人技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,17,船舶电气工程技术,(十里校区),,不限,4.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,18,无人机应用技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,19,电子信息工程技术,(十里校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,20,现代通信技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,21,供热通风与空调工程技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,22,智能焊接技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,23,航海技术,(十里校区),,不限,4.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,24,轮机工程技术,(十里校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,25,新能源汽车技术,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,26,城市轨道交通运营管理,(十里校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,27,工商企业管理,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,28,电子商务,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,29,现代物流管理,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,30,人力资源管理,(濂溪校区),,不限,4.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,31,移动互联应用技术,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,32,计算机网络技术,(濂溪校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,33,软件技术,(濂溪校区),,不限,4.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,34,大数据技术,(濂溪校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,35,云计算技术应用,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,36,虚拟现实技术应用,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,37,人工智能技术应用,(濂溪校区),,不限,2.0,3.0,5000.0,,,,,,,,
11785,江西职业技术大学,专科批,专科,历史,503,38,建筑室内设计,(濂溪校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,39,工程造价,(濂溪校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,40,大数据与会计,(濂溪校区),,不限,6.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,江西职业技术大学,专科批,专科,历史,503,41,商务英语,(濂溪校区),,不限,2.0,3.0,5000.0,385.0,138913.0,0.0,0.0,0.0,0.0,0.0,0.0
11787,濮阳职业技术学院,专科批,专科,历史,503,1,法律事务,(校本部),,不限,10.0,3.0,3700.0,339.0,187109.0,0.0,0.0,0.0,0.0,0.0,0.0
11787,濮阳职业技术学院,专科批,专科,历史,503,2,食品检验检测技术,(校本部),,不限,5.0,3.0,4200.0,,,,,,,,
11796,武汉城市职业学院,专科批,专科,历史,503,1,学前教育,(师范)(校本部),,不限,8.0,3.0,5000.0,373.0,151221.0,372.0,166307.0,425.0,113480.0,432.0,110360.0
11796,武汉城市职业学院,专科批,专科,历史,503,2,酒店管理与数字化运营,(校本部),,不限,4.0,3.0,5000.0,373.0,151221.0,406.0,126519.0,416.0,122932.0,419.0,123317.0
11796,武汉城市职业学院,专科批,专科,历史,503,3,智能产品开发与应用,(校本部),,不限,4.0,3.0,5000.0,,,,,,,,
11796,武汉城市职业学院,专科批,专科,历史,503,4,数字媒体技术,(校本部),,不限,7.0,3.0,5000.0,373.0,151221.0,368.0,171041.0,418.0,120765.0,0.0,0.0
11796,武汉城市职业学院,专科批,专科,历史,503,5,建筑工程技术,(校本部),,不限,5.0,3.0,5000.0,,,,,,,,
11796,武汉城市职业学院,专科批,专科,历史,503,6,工业互联网应用,(校本部),,不限,3.0,3.0,5000.0,,,,,,,,
11796,武汉城市职业学院,专科批,专科,历史,503,7,工业机器人技术,(校本部),,不限,6.0,3.0,5000.0,,,,,,,,
11798,武汉东湖学院,本科批,本科,历史,207,5,英语,(校本部),(语种要求：英语),不限,2.0,4.0,24800.0,470.0,60325.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,本科批,本科,历史,208,1,财务管理,(校本部),,不限,2.0,4.0,25800.0,476.0,55799.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,本科批,本科,历史,208,2,金融学,(校本部),,不限,2.0,4.0,24800.0,476.0,55799.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,本科批,本科,历史,208,3,法学,(校本部),,不限,2.0,4.0,24800.0,476.0,55799.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,本科批,本科,历史,208,4,网络与新媒体,(校本部),,不限,1.0,4.0,24800.0,476.0,55799.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,专科批,专科,历史,503,11,护理,(第一学年嘉鱼教学改革基地，第二、三学年武汉校区),,不限,2.0,3.0,14000.0,343.0,183077.0,284.0,254897.0,442.0,96091.0,0.0,0.0
11798,武汉东湖学院,专科批,专科,历史,503,12,大数据与会计,(第一学年嘉鱼教学改革基地，第二、三学年武汉校区),,不限,2.0,3.0,14000.0,343.0,183077.0,295.0,246627.0,422.0,116595.0,435.0,107606.0
11798,武汉东湖学院,专科批,专科,历史,503,13,新闻采编与制作,(第一学年嘉鱼教学改革基地，第二、三学年武汉校区),,不限,2.0,3.0,14000.0,343.0,183077.0,392.0,142820.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,专科批,专科,历史,503,14,商务英语,(第一学年嘉鱼教学改革基地，第二、三学年武汉校区),,不限,1.0,3.0,14000.0,343.0,183077.0,422.0,108742.0,0.0,0.0,0.0,0.0
11798,武汉东湖学院,专科批,专科,历史,503,15,民航安全技术管理,(因用人单位可能对考生身体素质有要求，请男生身高<170cm、女生身高<160cm、色盲色弱的考生慎重报考)(嘉鱼教学改革基地),,不限,2.0,3.0,14000.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,215,3,金融学类,(金融学，保险学，投资学)(具体专业分流情况请查看学校网站)(南岸校区),,不限,2.0,4.0,4500.0,529.0,23176.0,529.0,24059.0,534.0,19631.0,550.0,18618.0
11799,重庆工商大学,本科批,本科,历史,215,4,工商管理类,(工商管理，人力资源管理，市场营销，国际商务)(具体专业分流情况请查看学校网站)(南岸校区)(不招单色识别不全者),,不限,4.0,4.0,5600.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,215,5,旅游管理,(南岸校区),,不限,3.0,4.0,5600.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,215,6,会计学,(南岸校区)(不招单色识别不全者),,不限,2.0,4.0,5600.0,539.0,18660.0,533.0,22321.0,0.0,0.0,0.0,0.0
11799,重庆工商大学,本科批,本科,历史,215,7,电子商务,(南岸校区),,不限,4.0,4.0,4500.0,529.0,23176.0,526.0,25495.0,533.0,20142.0,549.0,19073.0
11799,重庆工商大学,本科批,本科,历史,215,8,公共管理类,(劳动与社会保障，城市管理，土地资源管理)(具体专业分流情况请查看学校网站)(南岸校区)(不招单色识别不全者),,不限,2.0,4.0,4500.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,215,9,法学,(南岸校区),,不限,2.0,4.0,4500.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,215,10,商务英语,(南岸校区),(成绩要求：外语≥110)(语种要求：英语),不限,3.0,4.0,5500.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,215,11,法语,(南岸校区),(成绩要求：外语≥110),不限,2.0,4.0,5500.0,,,,,,,,
11799,重庆工商大学,本科批,本科,历史,216,12,金融学,(与加拿大蒙特利尔高等商学院、加拿大韦士敦大学国王大学学院、法国诺欧商学院、法国蒙彼利埃大学、法国滨海大学敦刻尔克高等商学院、法国蔚蓝海岸大学“2+2”中外双学士学位校际交流项目，具体培养模式和学习费用请查看学校网站)(南岸校区),(成绩要求：外语≥90),不限,3.0,4.0,30000.0,514.0,30977.0,529.0,24059.0,0.0,0.0,0.0,0.0
11799,重庆工商大学,本科批,本科,历史,216,13,会计学,(与加拿大蒙特利尔高等商学院、加拿大韦士敦大学国王大学学院、法国诺欧商学院、法国蒙彼利埃大学、法国滨海大学敦刻尔克高等商学院、法国蔚蓝海岸大学“2+2”中外双学士学位校际交流项目，具体培养模式和学习费用请查看学校网站)(南岸校区),(成绩要求：外语≥90),不限,3.0,4.0,30000.0,539.0,18660.0,533.0,22321.0,0.0,0.0,0.0,0.0
11799,重庆工商大学,特殊类型招生批,特殊类型招生,历史,703,1,体育教育,(南岸校区)(高水平运动队),,不限,0.0,4.0,4500.0,,,,,,,,
11800,汉口学院,本科批,本科,历史,209,3,英语,(校本部),(语种要求：英语),不限,10.0,4.0,23800.0,476.0,55809.0,475.0,57921.0,0.0,0.0,0.0,0.0
11800,汉口学院,本科批,本科,历史,210,1,法学,(校本部),,不限,5.0,4.0,23800.0,478.0,54097.0,474.0,58722.0,0.0,0.0,0.0,0.0
11800,汉口学院,本科批,本科,历史,210,2,学前教育,(师范)(校本部),,不限,5.0,4.0,23800.0,478.0,54097.0,474.0,58722.0,0.0,0.0,0.0,0.0
11800,汉口学院,本科批,本科,历史,210,4,广播电视编导,(校本部),,不限,10.0,4.0,26800.0,478.0,54097.0,474.0,58722.0,0.0,0.0,0.0,0.0
11800,汉口学院,专科批,专科,历史,503,14,中文,(校本部),,不限,3.0,3.0,13000.0,413.0,109782.0,424.0,106580.0,426.0,112467.0,420.0,122499.0
11802,黑龙江工程学院,本科批,本科,历史,207,1,市场营销,(校本部),,不限,5.0,4.0,3500.0,491.0,44708.0,492.0,45424.0,496.0,44617.0,502.0,48763.0
11802,黑龙江工程学院,本科批,本科,历史,207,2,财务管理,(校本部),,不限,2.0,4.0,4000.0,491.0,44708.0,492.0,45424.0,497.0,43806.0,501.0,49841.0
11802,黑龙江工程学院,本科批,本科,历史,207,3,社会工作,(校本部),,不限,2.0,4.0,4000.0,493.0,43732.0,492.0,45424.0,495.0,45435.0,501.0,49879.0
11819,东莞理工学院,本科批,本科,历史,206,108,国际经济与贸易,(莞城校区),,不限,13.0,4.0,5050.0,514.0,30716.0,513.0,32266.0,518.0,28808.0,526.0,31580.0
11819,东莞理工学院,本科批,本科,历史,206,110,经济与金融,(莞城校区),,不限,13.0,4.0,5050.0,514.0,30716.0,510.0,34004.0,518.0,28808.0,520.0,35800.0
11819,东莞理工学院,本科批,本科,历史,206,112,会计学,(莞城校区),,不限,100.0,4.0,5050.0,514.0,30716.0,511.0,33437.0,500.0,41466.0,526.0,31886.0
11819,东莞理工学院,本科批,本科,历史,206,114,人力资源管理,(莞城校区),,不限,65.0,4.0,5050.0,514.0,30716.0,0.0,0.0,500.0,41466.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,206,116,工商管理,(莞城校区),,不限,80.0,4.0,5050.0,514.0,30716.0,0.0,0.0,500.0,41466.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,206,118,汉语言文学,(松山湖校区),,不限,44.0,4.0,5050.0,514.0,30716.0,531.0,23185.0,0.0,0.0,532.0,28229.0
11819,东莞理工学院,本科批,本科,历史,206,120,广播电视学,(松山湖校区),,不限,34.0,4.0,5050.0,514.0,30716.0,513.0,32266.0,0.0,0.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,206,122,文化产业管理,(松山湖校区),,不限,18.0,4.0,8000.0,514.0,30716.0,510.0,34004.0,0.0,0.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,206,124,英语,(松山湖校区),,不限,20.0,4.0,5710.0,514.0,30716.0,524.0,26439.0,525.0,24537.0,535.0,26851.0
11819,东莞理工学院,本科批,本科,历史,206,126,翻译,(培养口笔译人才；因用人单位可能对考生身体素质有要求，请有听力障碍的考生慎重报考)(松山湖校区),,不限,10.0,4.0,5050.0,514.0,30716.0,511.0,33437.0,0.0,0.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,206,128,法学,(莞城校区),,不限,30.0,4.0,5050.0,514.0,30716.0,529.0,24059.0,523.0,25748.0,530.0,29255.0
11819,东莞理工学院,本科批,本科,历史,206,130,社会工作,(莞城校区),,不限,15.0,4.0,5050.0,514.0,30716.0,523.0,26951.0,520.0,27551.0,526.0,31870.0
11819,东莞理工学院,本科批,本科,历史,206,132,汉语言文学,(师范)(松山湖校区),,不限,30.0,4.0,5050.0,514.0,30716.0,531.0,23185.0,0.0,0.0,532.0,28229.0
11819,东莞理工学院,本科批,本科,历史,207,109,国际经济与贸易,(面向东莞市)(莞城校区),,不限,15.0,4.0,5050.0,514.0,30716.0,513.0,32266.0,518.0,28808.0,526.0,31580.0
11819,东莞理工学院,本科批,本科,历史,207,111,经济与金融,(面向东莞市)(莞城校区),,不限,15.0,4.0,5050.0,514.0,30716.0,510.0,34004.0,518.0,28808.0,520.0,35800.0
11819,东莞理工学院,本科批,本科,历史,207,113,会计学,(面向东莞市)(莞城校区),,不限,58.0,4.0,5050.0,514.0,30716.0,511.0,33437.0,500.0,41466.0,526.0,31886.0
11819,东莞理工学院,本科批,本科,历史,207,115,人力资源管理,(面向东莞市)(莞城校区),,不限,53.0,4.0,5050.0,514.0,30716.0,0.0,0.0,500.0,41466.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,207,117,工商管理,(面向东莞市)(莞城校区),,不限,53.0,4.0,5050.0,514.0,30716.0,0.0,0.0,500.0,41466.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,207,119,汉语言文学,(面向东莞市)(松山湖校区),,不限,22.0,4.0,5050.0,514.0,30716.0,531.0,23185.0,0.0,0.0,532.0,28229.0
11819,东莞理工学院,本科批,本科,历史,207,121,广播电视学,(面向东莞市)(松山湖校区),,不限,34.0,4.0,5050.0,514.0,30716.0,513.0,32266.0,0.0,0.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,207,123,文化产业管理,(面向东莞市)(松山湖校区),,不限,24.0,4.0,8000.0,514.0,30716.0,510.0,34004.0,0.0,0.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,207,125,英语,(面向东莞市)(松山湖校区),,不限,20.0,4.0,5710.0,514.0,30716.0,524.0,26439.0,525.0,24537.0,535.0,26851.0
11819,东莞理工学院,本科批,本科,历史,207,127,翻译,(面向东莞市)(培养口笔译人才；因用人单位可能对考生身体素质有要求，请有听力障碍的考生慎重报考)(松山湖校区),,不限,10.0,4.0,5050.0,514.0,30716.0,511.0,33437.0,0.0,0.0,0.0,0.0
11819,东莞理工学院,本科批,本科,历史,207,129,法学,(面向东莞市)(莞城校区),,不限,25.0,4.0,5050.0,514.0,30716.0,529.0,24059.0,523.0,25748.0,530.0,29255.0
11819,东莞理工学院,本科批,本科,历史,207,131,社会工作,(面向东莞市)(莞城校区),,不限,20.0,4.0,5050.0,514.0,30716.0,523.0,26951.0,520.0,27551.0,526.0,31870.0
11819,东莞理工学院,本科批,本科,历史,207,133,汉语言文学,(师范)(面向东莞市)(松山湖校区),,不限,21.0,4.0,5050.0,514.0,30716.0,531.0,23185.0,0.0,0.0,532.0,28229.0
11819,东莞理工学院,本科批,本科,历史,214,134,经济与金融,(粤台联合培养计划，与台湾省多所院校合作；具体培养模式和学习费用请查看学校网站)(莞城校区),,不限,28.0,4.0,5050.0,514.0,30716.0,510.0,34004.0,518.0,28808.0,520.0,35800.0
11823,长春医学高等专科学校,专科批,专科,历史,503,1,口腔医学,(东方广场校区)(不招色盲色弱且不招单色识别不全者),,不限,2.0,3.0,6500.0,476.0,55271.0,453.0,76985.0,451.0,86831.0,435.0,107287.0
