subject_group,school_code,school_name,major_code,major_name,selection_requirement,actual_major_max_score,actual_major_min_score,actual_major_min_rank,major_group_code,college_department,actual_major_avg_score,actual_major_admit_count,major_note
物理,10153,沈阳建筑大学,005,城市地下空间工程,物+化,509.0,509,148469,212,,,1,
物理,10153,沈阳建筑大学,010,给排水科学与工程,物+化,507.0,507,152097,212,,,1,
物理,10153,沈阳建筑大学,022,测绘工程,物+化,507.0,507,152097,212,,,1,
物理,10153,沈阳建筑大学,003,土木工程,物+化,505.0,505,155706,212,,,1,
物理,10153,沈阳建筑大学,020,道路桥梁与渡河工程,物+化,508.0,505,155706,212,,,2,
物理,10153,沈阳建筑大学,011,环境工程,物+化,504.0,504,157526,213,,,1,
物理,10153,沈阳建筑大学,023,无机非金属材料工程,物+化,505.0,505,155706,214,,,1,
物理,10153,沈阳建筑大学,024,数据科学与大数据技术(中外合作办学),物+化,525.0,516,136039,215,,,3,中外合作
物理,10153,沈阳建筑大学,025,计算机科学与技术(中外合作办学),物+化,521.0,518,132614,216,,,3,中外合作
物理,11106,广州航海学院,003,船舶电子电气工程,物+化,558.0,519,131122,101,,,42,
物理,11106,广州航海学院,001,航海技术,物+化,559.0,516,136186,101,,,153,
物理,11106,广州航海学院,002,轮机工程,物+化,552.0,512,142393,101,,,153,
物理,11106,广州航海学院,013,电气工程及其自动化,物+化,550.0,530,112073,201,,,163,
物理,11106,广州航海学院,006,计算机科学与技术,物+化,546.0,525,119777,201,,,163,
物理,11106,广州航海学院,004,人工智能,物+化,550.0,521,126700,201,,,162,
物理,11106,广州航海学院,012,能源与动力工程,物+化,540.0,521,127100,201,,,160,
物理,11106,广州航海学院,008,车辆工程,物+化,530.0,520,129716,201,,,38,培养汽车车辆人才
物理,11106,广州航海学院,007,车辆工程,物+化,532.0,519,130150,201,,,36,培养轨道车辆人才
物理,11106,广州航海学院,011,邮轮工程与管理,物+化,539.0,519,131614,201,,,33,
物理,11106,广州航海学院,005,智能海洋装备,物+化,543.0,519,131681,201,,,80,
物理,11106,广州航海学院,010,工程管理,物+化,532.0,519,131740,201,,,36,
物理,11106,广州航海学院,009,船舶与海洋工程,物+化,554.0,518,131794,201,,,121,
物理,11106,广州航海学院,016,软件工程,物+化,544.0,522,126441,202,,,163,
物理,11106,广州航海学院,014,无人驾驶航空器系统工程,物+化,548.0,521,127362,202,,,163,
物理,11106,广州航海学院,022,电子信息工程,物+化,545.0,521,127750,202,,,163,
物理,11106,广州航海学院,021,机器人工程,物+化,536.0,518,133065,202,,,160,
物理,11106,广州航海学院,023,物联网工程,物+化,533.0,517,134466,202,,,160,
物理,11106,广州航海学院,017,机械工程,物+化,536.0,517,134675,202,,,156,
物理,11106,广州航海学院,019,道路桥梁与渡河工程,物+化,534.0,515,137552,202,,,74,
物理,11106,广州航海学院,018,港口航道与海岸工程,物+化,544.0,515,137556,202,,,76,
物理,11106,广州航海学院,015,智慧交通,物+化,538.0,515,137665,202,,,156,
物理,11106,广州航海学院,020,交通运输,物+化,534.0,515,137672,202,,,77,
物理,11106,广州航海学院,024,法学,物,543.0,526,119071,203,,,42,培养海商法人才
物理,11106,广州航海学院,025,海事管理,物,545.0,524,122511,203,,,52,
物理,11106,广州航海学院,030,财务管理,物,527.0,520,129256,203,,,15,
物理,11106,广州航海学院,026,交通管理,物,534.0,518,133264,203,,,40,
物理,11106,广州航海学院,032,国际商务,物,543.0,517,134582,203,,,13,
物理,11106,广州航海学院,031,跨境电子商务,物,534.0,516,135966,203,,,30,
物理,11106,广州航海学院,027,物流管理,物,525.0,515,138069,203,,,40,
物理,11106,广州航海学院,028,旅游管理,物,535.0,515,138117,203,,,9,
物理,11106,广州航海学院,033,商务英语,物,533.0,515,138131,203,,,39,
物理,11106,广州航海学院,029,金融学,物,526.0,515,138225,203,,,50,
物理,11106,广州航海学院,034,意大利语,物,524.0,515,138349,203,,,15,
物理,11106,广州航海学院,035,计算机科学与技术(中外合作办学),物+化,515.0,495,174104,204,,,120,中外合作
物理,11106,广州航海学院,036,计算机科学与技术,物+化,535.0,513,140457,205,,,30,与澳大利亚悉尼科技大学莫道克大学联合培养项目
物理,11106,广州航海学院,037,交通运输(中外合作办学),物+化,511.0,491,180884,206,,,80,中外合作
物理,11106,广州航海学院,038,金融学,物,516.0,506,153254,207,,,15,与澳大利亚悉尼科技大学、科廷大学联合培养项目
物理,11106,广州航海学院,039,法学,物,533.0,514,139344,208,,,15,与英国斯旺西大学联合培养项目
物理,10741,兰州财经大学,031,金融学,物,505.0,501,162892,208,,,3,121中俄实验班
物理,10741,兰州财经大学,032,会计学,物,509.0,498,168387,208,,,3,121中美实验班
物理,10741,兰州财经大学,029,法学,物,544.0,513,141300,209,,,3,
物理,10741,兰州财经大学,013,会计学,物,515.0,513,141300,209,,,2,
物理,10741,兰州财经大学,028,财政学,物,513.0,512,143096,209,,,2,
物理,10741,兰州财经大学,015,审计学,物,511.0,510,146661,209,,,2,
物理,10741,兰州财经大学,014,财务管理,物,511.0,509,148469,209,,,2,
物理,10741,兰州财经大学,021,供应链管理,物,506.0,504,157526,209,,,2,
物理,10741,兰州财经大学,017,经济统计学,物,513.0,504,157526,209,,,2,
物理,10741,兰州财经大学,030,广告学,物,506.0,504,157526,209,,,2,
物理,10741,兰州财经大学,027,公共事业管理,物,508.0,504,157526,209,,,2,
物理,10741,兰州财经大学,022,国际经济与贸易,物,504.0,503,159325,209,,,2,
物理,10741,兰州财经大学,016,金融科技,物,507.0,502,161131,209,,,2,
物理,10741,兰州财经大学,020,市场营销,物,512.0,501,162892,209,,,2,
物理,10741,兰州财经大学,018,统计学,物+化,542.0,523,124001,210,,,2,
物理,10741,兰州财经大学,025,人工智能,物+化,523.0,521,127442,210,,,2,
物理,10741,兰州财经大学,023,计算机科学与技术,物+化,524.0,519,130889,210,,,2,
物理,10741,兰州财经大学,019,数据科学与大数据技术,物+化,523.0,518,132614,210,,,2,
物理,10741,兰州财经大学,024,电子信息工程,物+化,521.0,517,134320,210,,,2,
物理,10741,兰州财经大学,026,智能科学与技术,物+化,518.0,517,134320,210,,,2,
物理,10741,兰州财经大学,033,国际商务,物,503.0,495,173904,212,,,3,中英实验班
物理,10735,甘肃中医药大学,002,中医学(5+3一体化)(5年),物,575.0,567,58720,206,,,2,
物理,10735,甘肃中医药大学,003,中医学(5年),物,560.0,546,86901,206,,,5,
物理,10735,甘肃中医药大学,006,中医康复学(5年),物,544.0,544,89961,206,,,2,
物理,10735,甘肃中医药大学,005,针灸推拿学(5年),物,553.0,543,91464,206,,,2,
物理,10735,甘肃中医药大学,004,中医骨伤科学(5年),物,543.0,542,92974,206,,,2,
物理,10735,甘肃中医药大学,017,软件工程,物+化,513.0,512,143096,207,,,2,
物理,10735,甘肃中医药大学,016,医学信息工程,物+化,508.0,505,155706,207,,,4,
物理,10735,甘肃中医药大学,020,运动康复,物+化,515.0,489,184731,208,,,3,
物理,10735,甘肃中医药大学,009,医学影像学(5年),物+化,512.0,487,188458,208,,,3,
物理,10735,甘肃中医药大学,007,康复治疗学,物+化,479.0,479,202684,208,,,1,
物理,10735,甘肃中医药大学,008,临床医学(5年),物+化,508.0,474,211739,208,,,5,
物理,10735,甘肃中医药大学,012,中药学,物+化,485.0,471,217082,208,,,3,
物理,10735,甘肃中医药大学,011,预防医学(5年),物+化,471.0,471,217082,208,,,1,
物理,10735,甘肃中医药大学,013,中药制药,物+化,470.0,468,222479,208,,,2,
物理,10735,甘肃中医药大学,018,食品质量与安全,物+化,515.0,466,226012,208,,,2,
物理,10735,甘肃中医药大学,014,护理学,物+化,485.0,464,229481,208,,,5,
物理,10735,甘肃中医药大学,010,中西医临床医学(5年),物+化,502.0,463,231251,208,,,4,
物理,10735,甘肃中医药大学,019,食品营养与健康,物+化,488.0,462,232999,208,,,3,
物理,10735,甘肃中医药大学,015,助产学,物+化,467.0,462,232999,208,,,2,
物理,10566,广东海洋大学,111,航海技术,物+化,,535,103425,101,,,25,
物理,10566,广东海洋大学,112,轮机工程,物+化,,530,111335,102,,,26,
物理,10566,广东海洋大学,114,船舶电子电气工程,物+化,,526,119114,102,,,28,
物理,10566,广东海洋大学,072,食品科学与工程,物+化+生,,524,122004,201,,,69,
物理,10566,广东海洋大学,073,食品质量与安全,物+化+生,,516,136307,201,,,92,
物理,10566,广东海洋大学,074,生物工程,物+化+生,,516,136386,201,,,51,
物理,10566,广东海洋大学,078,园林,物+生,,507,151480,202,,,114,
物理,10566,广东海洋大学,066,海洋渔业科学与技术,物+化,,523,123705,203,,,31,
物理,10566,广东海洋大学,086,工业设计,物+化,,518,132746,203,,,66,
物理,10566,广东海洋大学,065,水产养殖学,物+化,,516,136207,203,,,118,
物理,10566,广东海洋大学,099,海洋技术,物+化,,514,139770,203,,,129,
物理,10566,广东海洋大学,068,水生动物医学,物+化,,514,140345,203,,,31,
物理,10566,广东海洋大学,067,生物科学,物+化,,513,140465,203,,,93,
物理,10566,广东海洋大学,139,生物科学(联合学士学位培养),物+化,,523,124513,204,,,30,
物理,10566,广东海洋大学,081,动物医学(5年),物+化,,519,130495,205,,,126,
物理,10566,广东海洋大学,080,动物科学,物+化,,511,145339,205,,,117,
物理,10566,广东海洋大学,076,农学,物+化,,508,150232,205,,,153,
物理,10566,广东海洋大学,077,园艺,物+化,,508,151140,205,,,111,
物理,10566,广东海洋大学,106,海洋资源与环境,物+化,,515,138027,206,,,61,
物理,10566,广东海洋大学,109,应用化学,物+化,,514,138819,206,,,131,
物理,10566,广东海洋大学,107,制药工程,物+化,,513,140988,206,,,130,
物理,10566,广东海洋大学,108,环境科学,物+化,,512,142753,206,,,129,
物理,10566,广东海洋大学,069,大气科学,物+化,,531,109555,207,,,69,
物理,10566,广东海洋大学,070,海洋科学,物+化,,529,114322,207,,,71,
物理,10566,广东海洋大学,071,应用气象学,物+化,,528,115975,207,,,61,
物理,10566,广东海洋大学,113,轮机工程(陆上),物+化,,520,129360,208,,,61,
物理,10566,广东海洋大学,110,交通运输,物+化,,519,130543,208,,,62,
物理,10566,广东海洋大学,094,计算机科学与技术,物+化,,553,77425,209,,,127,
物理,10566,广东海洋大学,095,软件工程,物+化,,550,81668,209,,,122,
物理,10566,广东海洋大学,096,物联网工程,物+化,,548,83881,209,,,125,
物理,10566,广东海洋大学,104,电气工程及其自动化,物+化,,545,88431,210,,,133,
物理,10566,广东海洋大学,103,自动化,物+化,,542,92520,210,,,134,
物理,10566,广东海洋大学,083,机械设计制造及其自动化,物+化,,540,95429,210,,,189,
物理,10566,广东海洋大学,084,机械电子工程,物+化,,539,97519,210,,,125,
物理,10566,广东海洋大学,085,材料成型及控制工程,物+化,,539,98067,210,,,68,
物理,10566,广东海洋大学,087,能源与动力工程,物+化,,530,112602,211,,,195,
物理,10566,广东海洋大学,091,船舶与海洋工程,物+化,,523,123624,211,,,117,
物理,10566,广东海洋大学,088,建筑环境与能源应用工程,物+化,,523,123784,211,,,63,
物理,10566,广东海洋大学,090,港口航道与海岸工程,物+化,,522,124972,211,,,109,
物理,10566,广东海洋大学,100,电子信息工程,物+化,,544,89760,212,,,143,
物理,10566,广东海洋大学,098,数据科学与大数据技术,物+化,,540,95680,212,,,137,
物理,10566,广东海洋大学,101,电子科学与技术,物+化,,540,96378,212,,,135,
物理,10566,广东海洋大学,102,通信工程,物+化,,539,97273,212,,,124,
物理,10566,广东海洋大学,093,信息与计算科学,物+化,,539,97805,212,,,138,
物理,10566,广东海洋大学,134,电子信息工程(中外合作办学),物+化,,522,126067,213,,,38,中外合作
物理,10566,广东海洋大学,133,船舶与海洋工程(中外合作办学),物+化,,513,141283,213,,,38,中外合作
物理,10566,广东海洋大学,061,政治学与行政学,物+政,,532,109444,214,,,13,
物理,10566,广东海洋大学,089,工业工程,物,,527,117674,215,,,136,
物理,10566,广东海洋大学,092,工程管理,物,,524,122395,215,,,68,
物理,10566,广东海洋大学,097,信息管理与信息系统,物,,533,106455,216,,,138,
物理,10566,广东海洋大学,060,法学,物,,531,111050,217,,,57,
物理,10566,广东海洋大学,052,会计学,物,,523,124268,217,,,86,
物理,10566,广东海洋大学,062,社会学,物,,514,140158,217,,,24,
物理,10566,广东海洋大学,053,财务管理,物,,514,140177,217,,,85,
物理,10566,广东海洋大学,049,国际经济与贸易,物,,510,146774,217,,,157,
物理,10566,广东海洋大学,048,经济学,物,,510,146824,217,,,179,
物理,10566,广东海洋大学,056,土地资源管理,物,,509,147976,217,,,30,
物理,10566,广东海洋大学,050,经济与金融,物,,509,148327,217,,,120,
物理,10566,广东海洋大学,054,旅游管理,物,,509,148771,217,,,61,
物理,10566,广东海洋大学,055,行政管理,物,,509,148832,217,,,45,
物理,10566,广东海洋大学,051,工商管理,物,,509,148910,217,,,103,
物理,10566,广东海洋大学,138,汉语言文学,物,,542,92848,218,,,5,
物理,10566,广东海洋大学,137,秘书学,物,,533,107021,218,,,2,
物理,10566,广东海洋大学,136,汉语国际教育,物,,530,112489,218,,,2,
物理,10566,广东海洋大学,064,日语,物,,528,116277,218,,,12,
物理,10566,广东海洋大学,059,网络与新媒体,物,,527,116746,218,,,31,
物理,10566,广东海洋大学,063,英语,物,,526,119516,218,,,41,
物理,10566,广东海洋大学,058,新闻学,物,,524,122266,218,,,32,
物理,10566,广东海洋大学,122,食品科学与工程,物+化+生,,522,124945,222,,,57,
物理,10566,广东海洋大学,124,食品质量与安全,物+化+生,,518,132131,222,,,60,
物理,10566,广东海洋大学,123,食品营养与健康,物+化,,516,135999,223,,,60,
物理,10566,广东海洋大学,119,计算机科学与技术,物+化,,549,82839,224,,,62,
物理,10566,广东海洋大学,120,物联网工程,物+化,,547,85706,224,,,60,
物理,10566,广东海洋大学,116,电气工程及其自动化,物+化,,544,90423,225,,,120,
物理,10566,广东海洋大学,115,机械设计制造及其自动化,物+化,,541,94565,225,,,116,
物理,10566,广东海洋大学,135,机器人工程,物+化,,541,95243,225,,,55,
物理,10566,广东海洋大学,118,材料科学与工程,物+化,,537,100170,225,,,123,
物理,10566,广东海洋大学,117,材料成型及控制工程,物+化,,537,100174,225,,,123,
物理,10566,广东海洋大学,121,信息管理与信息系统,物,,534,106191,226,,,62,
物理,10566,广东海洋大学,126,会计学,物,,528,115467,227,,,39,
物理,10566,广东海洋大学,128,经济学,物,,517,134111,227,,,37,
物理,10566,广东海洋大学,125,工商管理,物,,515,137319,227,,,38,
物理,10566,广东海洋大学,127,旅游管理,物,,515,138593,227,,,28,
物理,10642,重庆文理学院,006,电子信息科学与技术,物+化,539.0,524,122240,203,,,3,
物理,10642,重庆文理学院,005,软件工程,物+化,522.0,521,127442,203,,,2,
物理,10642,重庆文理学院,007,微电子科学与工程,物+化,521.0,520,129148,203,,,3,
物理,10642,重庆文理学院,003,机械工程,物+化,519.0,519,130889,203,,,2,
物理,10642,重庆文理学院,004,材料科学与工程,物+化,524.0,518,132614,203,,,5,
物理,10642,重庆文理学院,001,化学工程与工艺,物+化,519.0,519,130889,204,,,4,
物理,10642,重庆文理学院,002,制药工程,物+化,514.0,511,144878,204,,,4,
物理,10219,黑龙江科技大学,035,工业工程,物,523.0,507,152097,207,,,2,
物理,10219,黑龙江科技大学,032,建筑学(5年),物,503.0,503,159325,207,,,1,
物理,10219,黑龙江科技大学,033,城乡规划(5年),物,502.0,502,161131,207,,,1,
物理,10219,黑龙江科技大学,019,电气工程及其自动化,物+化,537.0,531,110370,208,,,4,
物理,10219,黑龙江科技大学,026,软件工程,物+化,519.0,515,137757,208,,,2,
物理,10219,黑龙江科技大学,020,电气工程与智能控制,物+化,513.0,511,144878,208,,,3,
物理,10219,黑龙江科技大学,013,机械设计制造及其自动化,物+化,523.0,511,144878,208,,,4,
